ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0010721	negative regulation of cell development	105/4760	248/15504	0.423387096774194	1.37903225806452	4.00506919026252	6.24912691200624e-05	0.00174562875343872	0.00149370888552125	TNR/CR1/DCC/CDH1/SOX11/NR2E1/PAX6/BCL11A/FSTL4/DRD3/VAX1/KIAA0319/TRIM46/CDKN2A/CARTPT/IL1A/FCGR2B/PTHLH/SYNGAP1/APCS/WNT7A/PGLYRP3/SEMA3A/DPYSL5/SYT4/GPR55/IFNL1/TNFSF18/BMP7/DRAXIN/UBASH3B/MCF2/PGLYRP2/LILRB1/LHX2/SPP1/CTLA4/EPHB2/DLX1/LILRB4/LTF/SHH/DLL3/LIN28A/IAPP/CLEC12A/TRPC5/CALCA/JAK3/LAG3/TRIM11/TNFRSF11B/IL2/TNF/PTN/IL4R/EPHA7/HLA-G/SLIT1/TTPA/SOX10/EFNB3/TMEM176B/GPR37L1/F2/PRDM16/CLDN18/NFATC4/FOXP3/TMEM178A/WEE2/WNT3/IL1B/INHBA/ABCC8/INPP5D/INHA/TREM2/TMEM98/ERFE/SEMA4F/TBX6/TBX21/ZC3H12A/RUNX3/TNFSF4/LYN/HMGB3/CDK5/TLR3/ID4/LOXL3/BRINP1/GLI3/MAP2/BMP4/C1QC/MYC/RAG2/LDLR/LILRB3/SORL1/HLX/CEACAM1/IL6	105
GO:0046717	acid secretion	23/4760	37/15504	0.621621621621622	2.02471042471042	4.15362537320875	7.53018822809798e-05	0.00204558599480717	0.00175037789135991	CASR/ABCB11/CACNB4/DRD3/CCKBR/AGXT/UMOD/SLC22A16/SLC9A4/PTGER3/SV2A/DRD2/CES1/P2RX7/CHRM5/TNF/HRH2/TRPC4/KCNQ1/NTSR1/ABAT/SLC51B/CLDN2	23
GO:0050433	regulation of catecholamine secretion	22/4760	35/15504	0.628571428571429	2.04734693877551	4.12878074004007	8.4781809097754e-05	0.00228217215216772	0.00195282119137123	SYT1/DRD3/CARTPT/CHRNA4/OPRK1/GRM2/SYT4/ADORA3/CHRNA6/DRD2/GHSR/PRKCB/CHRFAM7A/CNR1/CHRNB2/KCNA2/ADORA2A/SNCA/STX1A/ABAT/ADRA2A/HTR2A	22
GO:0042363	fat-soluble vitamin catabolic process	11/4760	13/15504	0.846153846153846	2.75604395604396	4.2159522353019	9.14834573267221e-05	0.00242943961564506	0.00207883579688855	CYP4F8/CYP24A1/CYP4F12/CYP4F11/CYP4F3/CYP4F2/CYP26A1/CYP26C1/FGF23/CYP27B1/CYP26B1	11
GO:2000311	regulation of AMPA receptor activity	11/4760	13/15504	0.846153846153846	2.75604395604396	4.2159522353019	9.14834573267221e-05	0.00242943961564506	0.00207883579688855	SHANK1/NLGN1/CACNG7/CACNG8/CACNG2/CACNG3/CNIH3/MAPK8IP2/PRRT1/CACNG4/CNIH2	11
GO:0002228	natural killer cell mediated immunity	41/4760	80/15504	0.5125	1.66928571428571	3.99472042818907	9.68224291388618e-05	0.00255974297035866	0.00219033446369587	CLNK/CRTAM/CLEC12B/KIR3DL1/SLAMF6/NECTIN4/IL12B/CLEC2A/KIR2DL4/ULBP1/IL12A/SLAMF7/KLRF2/LILRB1/IL18RAP/VAV1/FCGR3A/KLRC4/LAG3/SERPINB4/PIK3R6/HLA-G/KLRC3/NCR1/LEP/HAVCR2/KLRB1/INPP5D/RAET1E/RASGRP4/UNC13D/GZMB/PTPN6/HLA-F/SERPINB9/RAB27A/CORO1A/NKG7/CD160/GFER/CEACAM1	41
GO:0030101	natural killer cell activation	43/4760	85/15504	0.505882352941176	1.64773109243697	3.98569859245947	9.77090283380919e-05	0.00257170162585858	0.00220056730956526	CLNK/IL23R/ZNF683/IFNA16/IL12B/PGLYRP3/ULBP1/IL12A/SLAMF7/KLRF2/PGLYRP2/IFNE/IL21R/TYRO3/TOX/CD244/SLAMF1/IFNA6/VAV1/FCGR3A/IL18R1/CLEC12A/IFNA8/IL2/IFNA4/KLRC3/NCR1/PTPN22/LEP/IL23A/HAVCR2/MERTK/UNC13D/FGR/HLA-F/RAB27A/CORO1A/PRDM1/PIK3CD/NKG7/FYN/CD160/TYROBP	43
GO:0003014	renal system process	59/4760	126/15504	0.468253968253968	1.52517006802721	3.9397046033339	9.99496800030318e-05	0.00260749781928614	0.00223119758652722	ATP6V0A4/CORIN/PTPRO/SLC12A3/CHRNB4/NPHS2/SCN11A/UMOD/CLDN16/CYP4F12/SLC4A1/SCNN1B/TRPV5/AGTR2/CYP4F2/SUCNR1/AQP2/SLC22A6/OIT3/ABCG2/AQP6/DRD2/SLC22A12/F2RL1/CLDN4/SERPINF2/PRKACG/REN/SLC15A2/ADORA1/WNK4/ATP6V1B1/CLCNKA/CLCNKB/CYP11B2/CHRNB2/RHPN2/ADORA2A/CLDN19/KCNQ1/JCHAIN/SLC5A1/HNF1A/CLN3/BTC/CHRNA3/OR51E2/CYP4A11/OPRL1/PON3/AQP3/KLHL3/GJA5/NPR1/TACR1/BMP4/STK39/SULF1/NPR3	59
GO:0009410	response to xenobiotic stimulus	162/4760	413/15504	0.39225181598063	1.27762020062262	3.80623352394419	0.000116802967868186	0.00299621809230198	0.00256381981484593	SLC6A11/GABRG3/MAS1/HNF4A/ABCB11/GRIN2A/SHANK2/PDX1/TFAP2B/KCNQ3/GRIA1/CDH1/ASIC2/LHCGR/CYP2C19/GAD2/PAX6/SLC28A3/SLC12A5/SLCO1B3/LRP8/DRD3/SLCO1A2/ABCB1/MMP7/SCN11A/NCKAP1L/UMOD/ACSM2B/ABCG8/NAT2/CYP4F12/CHEK2/ATP4A/NR1I2/SLCO1B1/UGT2B15/CYP2C18/SST/CYP2B6/SULT2A1/SULT1B1/CYP2C9/UGT2B7/SLC6A3/GRM2/SCNN1B/SLC6A2/UGT1A6/GSTA2/KCNK3/CYP4F2/SULT1C3/CYP26A1/LPO/GATA4/CDH3/UGT2B17/KCNC1/GSTA1/CYP2F1/UGT1A7/DRD1/CENPF/LTA/CYP2A13/UGT2B11/AIM2/EMX1/OTC/DRD2/FMO1/GLYAT/ACSM1/SLITRK5/NTRK1/GSTA3/TP73/SLC22A12/SLC34A1/VAV1/UGT1A1/CPS1/GSTA5/P2RX7/SRD5A2/GRIN1/NOS2/ADRA1A/GSTO2/DPEP1/CRHBP/SLC22A7/ABCC3/SLC26A5/TNFRSF11B/REN/CYP1A2/PRKCB/CYP2E1/TNF/WNK4/CYP2A7/VAV3/SLC1A2/CYP2S1/ALDH3A1/CYP2A6/SOX10/SLCO2B1/AOC2/APOA2/CA9/ADORA2A/SNCA/FBP1/NAT1/KCNQ1/ABAT/SLC22A1/IL1B/ABCC8/KCNH2/CARD9/CYP1A1/AOX1/CDK1/PCSK1/GATA6/ITGB3/CPB2/SLC29A3/PTGS2/AHRR/FOSB/ABCC2/PON3/E2F1/PNP/LYN/CYP26B1/TLR3/PTK2B/HTR2A/CTPS1/NNMT/FMO4/RAD51/SMOX/SLC1A1/MYC/GATA3/SLC28A2/ABCC6/EMX2/ACER2/SFRP2/NPAS2/ACAA1/AKR1C1/LIPA/TIGAR	162
GO:0060632	regulation of microtubule-based movement	30/4760	54/15504	0.555555555555556	1.80952380952381	3.96634616421021	0.000126614904337719	0.00321808353428313	0.00275366681491655	EPPIN/ODAD2/CFAP43/CLXN/TRIM46/PRDM14/HAP1/TTLL6/SEMG1/CFAP45/TAC1/CCR6/ADAM7/SEMG2/DRC1/TEX101/DNAAF1/TAC3/TACR3/IQCF1/CFAP206/CCDC40/FEZ1/NEFH/CCDC65/KIF9/MAP2/TACR1/DYNLT2B/TRIM58	30
GO:0006816	calcium ion transport	160/4760	408/15504	0.392156862745098	1.27731092436975	3.77828284582688	0.000130098566853491	0.00329249449959988	0.00281733918503241	CACNA1A/TRPM6/CASR/CACNA1E/TRPM8/EPPIN/TRPM1/CHRNA7/GPM6A/GRIN2B/GRIN2A/OPRM1/CNGB1/LHCGR/CACNA1D/CACNB4/SLC24A4/TMC2/CACNA1B/NALCN/NOS1AP/CLCA1/CRACR2A/LILRA2/CCR5/GNB5/MCOLN2/PLPP4/SCN11A/RYR2/TRPV6/PLCZ1/ATP2C2/PKD2L1/CHRNA9/CACNA1G/HAP1/CSN2/SEMG1/SLC24A2/CACNG7/CACNA1F/CHRNA4/TRPC7/PLCH2/CNGA3/TRPV4/FCRL3/NALF1/CACNG8/RCVRN/CACNG2/TRPV5/CACNA1I/JPH4/IL13/HTR2C/GRM6/UBASH3B/TRPM2/PANX3/LILRB1/ATP2B3/BSPRY/DRD1/SPINK1/PLCG2/CALHM1/CNGA2/PIK3CG/FASLG/DRD2/CACNG3/MCHR1/BDKRB1/TRPC3/CACNA2D4/FAIM2/SLC8A2/CACNB3/GCK/P2RX7/GRIN2C/STAC2/TMC1/CD19/GRIN1/GRIN2D/TRPC5/CALCA/JPH3/NCS1/GCG/ASIC1/LILRB2/EFHB/P2RX4/HPCA/PRKCB/TRPM3/ANO9/CCL4/CATSPER4/PLCH1/PPP3R2/OPRD1/GRAMD2A/RGS9/CD4/MS4A1/LILRA5/CHRNB2/KCNN4/CXCL11/F2/ADORA2A/BAX/SNCA/CYP27B1/TRPC4/SLC8A1/PKD1L3/NTSR1/NALF2/TRPC6/P2RX1/RGS4/ORAI2/CXCL10/GPR35/ITGB3/NPSR1/FKBP1B/ATP2A3/VDR/STAC/PTPN6/P2RX3/PLCB2/PTGS2/P2RY6/LETM2/SLC24A1/TRPV3/ADRA2A/LYN/CDK5/CACNA1C/PTK2B/REM1/XCR1/HTR2A/IL16/CORO1A/CCR7/CACNG4/FYN/GRIN3A/CCL21/PLP1	160
GO:0050974	detection of mechanical stimulus involved in sensory perception	23/4760	38/15504	0.605263157894737	1.97142857142857	3.99063510012926	0.000135474637388762	0.00341396086219681	0.00292127616747817	ADGRV1/PIEZO2/KCNA1/ASIC2/TMC2/SCN11A/CHRNA9/SCN1A/STRC/PHF24/COL11A1/NTRK1/KCNK2/WHRN/TMC1/TNF/SCN9A/KCNQ1/PDZD7/HTR2A/FYN/KIT/SERPINE2	23
GO:0055064	chloride ion homeostasis	14/4760	19/15504	0.736842105263158	2.4	4.06422348761392	0.000141829442138195	0.00352905023673274	0.00301975645490169	SLC12A3/SLC12A1/SLC12A5/UMOD/CA12/SLC12A8/TBXAS1/FASLG/SLC12A9/WNK4/ATP6V1B1/KCNE3/KCNQ1/STK39	14
GO:0031652	positive regulation of heat generation	9/4760	10/15504	0.9	2.93142857142857	4.06654166000246	0.000174565029725564	0.0041774798511479	0.0035746081521936	TNFSF11/TNFRSF11A/PTGER3/TNF/CNR1/ABAT/IL1B/PTGS2/HTR2A	9
GO:0034776	response to histamine	9/4760	10/15504	0.9	2.93142857142857	4.06654166000246	0.000174565029725564	0.0041774798511479	0.0035746081521936	GABRB1/GABRG2/GABRB3/DRD3/CRACR2A/DRD2/RAB44/HRH1/GABRB2	9
GO:0006584	catecholamine metabolic process	28/4760	50/15504	0.56	1.824	3.88436569488239	0.000175648848857789	0.0041774798511479	0.0035746081521936	DAO/PAH/GRIN2A/SLITRK1/DRD3/PDE1B/SNCAIP/SLC6A3/HAND2/RTL4/DRD1/DRD2/HTR1A/MOXD1/TACR3/AOC2/CHRNB2/SNCA/ITGAM/HDC/ABAT/GPR37/DDC/NR4A2/ITGB2/NPR1/SLC1A1/GATA3	28
GO:0035094	response to nicotine	28/4760	50/15504	0.56	1.824	3.88436569488239	0.000175648848857789	0.0041774798511479	0.0035746081521936	CHRNA7/KCNK1/PDX1/CHRNB4/LYPD1/CHRNA4/SLC6A3/OPRK1/CHRNA2/GRM2/PENK/IL13/CHRNB3/CHRNA6/SLC7A11/DRD2/NTRK1/CHRFAM7A/TNF/CNR1/OPRD1/CHRNB2/VCAM1/ABAT/CHRNA3/GNAT3/TACR1/CHRNA5	28
GO:0050795	regulation of behavior	33/4760	62/15504	0.532258064516129	1.73364055299539	3.85261623375965	0.000179777307129432	0.00423961889179734	0.00362777961661466	CNTNAP4/GRIA1/SLC24A4/RELN/MTNR1B/NLGN1/OPRK1/RAG1/PENK/NMU/HCRTR2/AIM2/STRA6/EPHB2/DRD2/HTR1A/HTR1D/TACR3/HOXA1/GHSR/ADORA1/CNR1/CHRNB2/KCNA2/ADORA2A/MC1R/NPSR1/GPR171/OPRL1/NR4A3/ADRB1/GRPR/NPAS2	33
GO:0030595	leukocyte chemotaxis	86/4760	201/15504	0.427860696517413	1.39360341151386	3.73849620053835	0.000180409314544568	0.00423961889179734	0.00362777961661466	CYP19A1/PTPRO/FPR2/CXCL6/CCR5/CXADR/TNFSF11/TNFRSF11A/NCKAP1L/TAFA4/TNFSF14/TRPV4/CCR6/IL12A/C5/TNFSF18/C5AR2/TRPM2/ARHGEF5/CH25H/PLA2G7/PIK3CG/SLAMF1/CXCL5/F2RL1/JAML/CNR2/VAV1/ADGRE2/CCL22/NOD2/SCG2/S100A14/PTPRJ/CCL16/CALCA/DPEP1/CCL28/CCR2/CXCL17/CCL4/TREM1/PTN/C3AR1/VAV3/CCL26/CCL13/BST1/CXCL11/CYP7B1/CXCL13/SYK/IL23A/CSF3R/IL1B/PERP/STAP1/CXCL8/CXCR2/ALOX5/CMKLR1/CXCL10/ADAM8/CXCL16/FFAR2/ITGB2/CCL4L2/LYN/SLAMF8/CTSG/PTK2B/CXCR1/F7/IL16/CORO1A/CCR7/CCL27/PIK3CD/LBP/IL34/KIT/SFTPD/STK39/CCL21/RARRES2/IL6	86
GO:0021675	nerve development	45/4760	92/15504	0.489130434782609	1.59316770186335	3.7981337928238	0.000187452506284644	0.00433630368053775	0.00371051137028897	TFAP2A/KCNA1/KCNQ3/CNGB1/KCNC2/ISL1/SCN8A/SLC24A4/SCN2A/PRKCG/PAX2/PHOX2B/GABRA5/SEMA3A/SCN1A/SLC38A8/DRGX/KCNC1/EPHB2/NTRK1/TIFAB/HOXB1/SLITRK6/HOXA1/POU4F1/SALL1/GABRB2/EGR2/CHRNB2/ERBB3/KCNA2/VCAM1/NRP2/ARK2C/NGFR/NPTX1/KCNA3/B4GALNT1/PLXNA4/GLI3/NTF3/SERPINE2/HOXD3/SULF1/HOXB2	45
GO:0070588	calcium ion transmembrane transport	127/4760	316/15504	0.401898734177215	1.30904159132007	3.69435417455169	0.000188271018272583	0.00433829171288029	0.00371221250036541	CACNA1A/TRPM6/CACNA1E/TRPM8/TRPM1/CHRNA7/GPM6A/GRIN2B/GRIN2A/OPRM1/CNGB1/LHCGR/CACNA1D/CACNB4/SLC24A4/TMC2/CACNA1B/NALCN/NOS1AP/CRACR2A/CCR5/GNB5/MCOLN2/SCN11A/RYR2/TRPV6/ATP2C2/PKD2L1/CHRNA9/CACNA1G/HAP1/SLC24A2/CACNG7/CACNA1F/TRPC7/PLCH2/CNGA3/TRPV4/NALF1/CACNG8/CACNG2/TRPV5/CACNA1I/JPH4/IL13/HTR2C/GRM6/UBASH3B/TRPM2/PANX3/ATP2B3/DRD1/PLCG2/CALHM1/CNGA2/PIK3CG/FASLG/DRD2/CACNG3/BDKRB1/TRPC3/CACNA2D4/FAIM2/SLC8A2/CACNB3/P2RX7/GRIN2C/STAC2/TMC1/CD19/GRIN1/GRIN2D/TRPC5/CALCA/JPH3/NCS1/ASIC1/P2RX4/HPCA/TRPM3/ANO9/CATSPER4/PLCH1/PPP3R2/RGS9/MS4A1/KCNN4/CXCL11/F2/BAX/SNCA/TRPC4/SLC8A1/PKD1L3/NTSR1/NALF2/TRPC6/P2RX1/ORAI2/CXCL10/GPR35/ITGB3/NPSR1/FKBP1B/ATP2A3/STAC/PTPN6/P2RX3/PLCB2/P2RY6/LETM2/SLC24A1/TRPV3/ADRA2A/LYN/CACNA1C/PTK2B/REM1/XCR1/HTR2A/CORO1A/CCR7/CACNG4/FYN/GRIN3A/CCL21/PLP1	127
GO:0009620	response to fungus	32/4760	60/15504	0.533333333333333	1.73714285714286	3.80781412357557	0.000213431749668213	0.00478766220278469	0.00409673222847998	HRG/IL36RN/DEFB119/ZBP1/HTN3/HTN1/TAC1/CLEC6A/CLEC4C/PLCG2/PLA2G5/BTK/LTF/NLRP10/CLEC4E/CLEC4D/CALCA/IL17A/HAMP/CLEC4A/PTX3/SYK/SCIMP/CARD9/MPO/COTL1/GNLY/TSLP/CTSG/IL25/RNASE7/RARRES2	32
GO:0050878	regulation of body fluid levels	140/4760	355/15504	0.394366197183099	1.28450704225352	3.60947106355467	0.000249180986592699	0.00545317596418446	0.00466620257942445	HRG/DGKI/SLC22A2/XDH/CFTR/HNF4A/CHRM3/PTPRO/FGB/ADAMTS18/DGKK/HPSE/ADTRP/KRT1/FGA/GHRHR/KNG1/F9/UMOD/CSN2/CYP4F12/FOXB1/PRLR/CYP4F11/CSN3/TRPV4/HTR4/SLC6A3/OPRK1/F13B/SLC4A1/SCNN1B/AGR2/SERPINA10/TRPV5/ALOX12B/CYP4F2/APOH/GATA1/PLG/MPIG6B/AQP2/UBASH3B/STATH/PLAUR/SERPINB2/SPINK1/ANGPT4/PLCG2/COMP/SCUBE1/SLC7A11/SCNN1G/BPIFA1/EPHB2/TYRO3/AQP6/PIK3CG/DRD2/SCNN1A/FGG/TIFAB/PRRG4/F2RL1/VAV1/C4BPB/SERPINF2/SHH/PTPRJ/DGKB/PRKACG/TREML1/NFE2/ADORA1/WAS/WNK4/ATP6V1B1/DGKA/VAV3/PRL/CYP11B2/TSPAN32/KCNN4/ENTPD2/ST3GAL4/F2/ADORA2A/SYK/PROZ/PLEK/EMILIN1/SERPINA1/MFSD2B/F11/MERTK/P2RX1/MMRN1/RAP2B/SLC4A9/F13A1/EMILIN2/BTC/ITGB3/CPB2/FGF10/GP6/VDR/PTPN6/SERPIND1/ADAMTS13/CYP4A11/ADRA2A/OPRL1/LYN/VPS33B/NR1H3/CTSG/OAS2/HTR2A/F11R/AQP3/F7/PRKCD/RAB27A/ANGPTL4/GJA5/NPR1/CD40/SELP/APLN/SERPINE2/CD40LG/STK39/SERPINC1/FERMT3/PROCR/ANGPTL6/NPR3/CEACAM1/IL6	140
GO:0003163	sinoatrial node development	10/4760	12/15504	0.833333333333333	2.71428571428571	3.95410716021101	0.000254150044936662	0.00545317596418446	0.00466620257942445	ISL1/CACNA1G/HCN4/GJB6/SHOX2/TBX5/MESP1/GATA6/BMP4/TBX3	10
GO:0046415	urate metabolic process	10/4760	12/15504	0.833333333333333	2.71428571428571	3.95410716021101	0.000254150044936662	0.00545317596418446	0.00466620257942445	GCKR/SLC17A3/G6PC1/SLC22A11/SLC17A1/ABCG2/SLC22A12/SLC2A9/PNP/SLC16A9	10
GO:0051180	vitamin transport	28/4760	51/15504	0.549019607843137	1.78823529411765	3.75286474727255	0.000276051180677698	0.00581770495364174	0.00497812468170983	SLC2A14/LRP2/SLC22A2/AFM/SLC2A2/SLC44A4/GC/STRA6/ABCG2/SLC52A1/RTBDN/CUBN/SLC2A1/SLC35F3/SLC2A9/SLC19A3/CBLIF/FOLR3/SLC2A3/SLC22A14/TTPA/NPC1L1/SLC22A1/TCN1/SLC23A1/SLC2A10/FOLR2/SLC5A6	28
GO:0002438	acute inflammatory response to antigenic stimulus	16/4760	24/15504	0.666666666666667	2.17142857142857	3.82264796721474	0.000301463867887975	0.00628615854095983	0.00537897353599968	FCGR2B/FCGR1A/FCGR3A/BTK/CD6/SPN/CNR1/NPY5R/PLA2G2D/CXCR2/CCR7/FCER1A/IL31RA/GATA3/FCGR2A/FCGR3B	16
GO:0007210	serotonin receptor signaling pathway	11/4760	14/15504	0.785714285714286	2.55918367346939	3.88475771229963	0.000307623189750147	0.00639208606912412	0.00546961416604694	HTR3B/HTR4/HTR3A/HTR3D/HTR2C/HTR3C/HTR1A/HTR3E/HTR6/HTR2A/HTR7	11
GO:0045026	plasma membrane fusion	15/4760	22/15504	0.681818181818182	2.22077922077922	3.81384718305851	0.000323153044095326	0.00666798720255234	0.0057056987136435	CRISP1/ADAM2/NOX5/SPACA3/IZUMO1/SPACA6/LYZL6/WDR54/DCST1/FOLR3/EQTN/DCST2/SPAM1/FOLR2/LLCFC1	15
GO:0034331	cell junction maintenance	27/4760	49/15504	0.551020408163265	1.79475218658892	3.70871633226934	0.000326450478381272	0.00668941084074011	0.00572403060618263	CSMD2/CBLN2/SHANK2/PCLO/ERC2/SHANK1/RIMS2/SYNGAP1/DSC1/CAMSAP3/BSN/F2RL1/WHRN/INAVA/RIMS3/PLEKHA7/KIFC3/CLDN1/RIMS1/ADGRB3/PKP1/RIMS4/ITGB3/CD177/CBLN3/PLXNA4/CBLN1	27
GO:0001914	regulation of T cell mediated cytotoxicity	24/4760	42/15504	0.571428571428571	1.86122448979592	3.7199451104737	0.000334863262514431	0.00679130219387144	0.00581121754053523	CD1A/IL12RB1/CD1B/NCKAP1L/FCGR2B/IL23R/IL12B/ULBP1/IL12A/LILRB1/CD1C/CD1E/RIPK3/P2RX7/MR1/CD1D/AZGP1/HLA-G/IL23A/RAET1E/SLC22A13/HLA-F/AGER/CEACAM1	24
GO:0032305	positive regulation of icosanoid secretion	12/4760	16/15504	0.75	2.44285714285714	3.84338601170903	0.000336191270348976	0.00679496485667793	0.00581435162730364	TNFSF11/TNFRSF11A/IL1A/CYP4F2/AVPR1B/P2RX7/PLA2G3/P2RX4/NTSR1/IL1B/PTGES/CYP4A11	12
GO:0009914	hormone transport	119/4760	297/15504	0.400673400673401	1.30505050505051	3.5331050464655	0.000339831386648537	0.00684517507392052	0.00585731577273919	CASR/ADCY8/CFTR/CYP19A1/HNF4A/PTPRN/PDX1/TFAP2B/CHRM3/PCLO/HNF1B/FGB/FAM3B/SOX11/ABCA12/TIAM1/ISL1/MTNR1B/RIMS2/RFX6/GALR1/FGA/TNFSF11/GHRHR/TRPV6/NR1H4/CARTPT/SLC17A4/FFAR4/SLCO1B1/ILDR2/SLC30A8/EPHA5/TRPV4/TFR2/SLC2A2/GIPR/NEUROD1/SCG5/OPRK1/NPVF/TUNAR/SLC22A9/SNAP25/PASK/HTR2C/SPINK1/SPP1/GLP1R/FGF23/DRD2/HTR1A/ILDR1/FGG/RAB44/ADCYAP1/SERPINA7/F2RL1/MYB/BTK/GCK/CGA/AACS/G6PC2/GPR27/NOS2/SLCO1C1/CRHBP/GCG/PLA2G3/IL1RN/BLK/REN/GHSR/ADORA1/PRKCB/CAPN10/GNAO1/TNF/WNK4/CNR1/BRSK2/CCKAR/CLTRN/PCK2/SYBU/LEP/F2/KCNK9/KCNQ1/STX1A/C2CD2L/ABAT/IL1B/HNF1A/INHBA/ABCC8/INHA/ALOX5/EXOC3L1/DOC2B/FKBP1B/EIPR1/FFAR2/LIF/ADRA2A/EFNA5/VSNL1/PTPRN2/LYN/SELENOM/SIRT6/TACR1/HCAR2/SOX4/GATA3/TBX3/IL6/KLF7	119
GO:0002715	regulation of natural killer cell mediated immunity	29/4760	54/15504	0.537037037037037	1.74920634920635	3.67081448922984	0.000357183624855458	0.00709812559192624	0.00607376181580422	CLNK/CRTAM/CLEC12B/SLAMF6/NECTIN4/IL12B/KIR2DL4/IL12A/LILRB1/IL18RAP/VAV1/KLRC4/LAG3/SERPINB4/PIK3R6/HLA-G/KLRC3/NCR1/LEP/HAVCR2/KLRB1/INPP5D/RAET1E/RASGRP4/HLA-F/SERPINB9/CD160/GFER/CEACAM1	29
GO:0046631	alpha-beta T cell activation	76/4760	177/15504	0.429378531073446	1.39854721549637	3.54949185343289	0.000364741554126618	0.00722407854026032	0.00618153790376885	WDFY4/IL12RB1/CRTAM/CRACR2A/LY9/NCKAP1L/SLAMF6/IL23R/ZNF683/IL12B/IL12A/TNFSF8/LGALS9C/TNFSF18/LILRB1/DOCK2/EOMES/LILRB4/IL2RA/TOX/DAPL1/MYB/BCL11B/SHH/CD80/IL18R1/IRF4/CD28/CARD11/JAK3/ICOS/CD86/IL2/NLRP3/CCR2/SPN/PRKCZ/IL4R/CD300A/ITK/SEMA4A/NFKBID/CLEC4A/ADORA2A/SYK/IL23A/SASH3/FOXP3/PLA2G2D/LEF1/CD3E/TMEM98/RASAL3/TBX21/ZC3H12A/SOCS3/RUNX3/TNFSF4/KLRF1/MAPK8IP1/PNP/CD3G/CD83/LOXL3/CD3D/IL2RG/GLI3/ZAP70/PRDM1/CD247/NKG7/AGER/CD160/GATA3/HLX/IL6	76
GO:0006968	cellular defense response	27/4760	50/15504	0.54	1.75885714285714	3.57727991872664	0.000503478478256665	0.00958713681104814	0.00820357215883428	KIR3DL2/CCR5/UMOD/CD5L/KIR2DL4/IL1RL2/CCR6/NCR2/CLEC5A/LILRB2/CCR2/SPN/HLA-G/KLRC3/ITK/NCR1/DCDC2/ADORA2A/CXCR2/NCF1/GNLY/PRF1/NCF2/PTK2B/FCMR/LBP/TYROBP	27
GO:0042475	odontogenesis of dentin-containing tooth	41/4760	85/15504	0.482352941176471	1.57109243697479	3.51411619542742	0.000512712818485489	0.00970059204815036	0.00830065413885704	SCN10A/CFTR/WDR72/SLC24A4/FGF4/DMP1/LHX8/SCN5A/RSPO2/AMBN/AMTN/HAND2/MMP20/ODAM/WNT10A/BMP7/DSPP/KLK4/DLX1/SLC34A1/BCL11B/SHH/TNC/TNFRSF11B/DLX3/PRKCB/RUNX2/EDAR/SOSTDC1/BAX/CSF3R/LEF1/PERP/NGFR/GATA6/FGF10/MSX2/ODAPH/GLI3/BMP4/DMRT3	41
GO:0032196	transposition	24/4760	43/15504	0.558139534883721	1.81794019933555	3.57491187714081	0.000538523696508	0.010092206742786	0.00863575308124421	PIWIL1/TDRD9/MORC1/TEX15/TDRD5/FKBP6/DDX4/MOV10L1/TDRD1/C19orf84/ASZ1/SPOCD1/L1TD1/TDRD12/APOBEC3H/MAEL/APOBEC3B/APOBEC3G/PIWIL4/PGBD5/APOBEC3A/APOBEC3F/PIWIL2/SIRT6	24
GO:0015695	organic cation transport	52/4760	114/15504	0.456140350877193	1.48571428571429	3.46451417695933	0.000551285676039341	0.0102792161934338	0.00879577432147569	SLC6A5/SLC22A2/SLC18A1/SLC36A3/SLC17A8/SLCO1A2/SLC6A15/SLC22A16/SLC6A14/CARTPT/RHAG/SLC7A3/SLC6A3/SLC38A5/SLC6A2/ADORA3/SLC44A4/SLC5A7/SLC6A17/SLC6A12/SFXN2/AQP8/SLC44A3/SLC6A20/SLC35F3/SLC19A3/SLC11A1/LLGL2/GHSR/CHRFAM7A/SLC1A2/CLTRN/SLC6A9/ADORA2A/SNCA/STX1A/SLC67A1/SLC22A1/CLN3/RGS4/SLC29A3/CHRNA3/SFXN3/SLC7A1/ADRA2A/SLC16A9/SLC47A2/SLC7A7/FLVCR2/SLC1A1/SERINC5/ACE2	52
GO:0033555	multicellular organismal response to stress	44/4760	93/15504	0.473118279569892	1.54101382488479	3.48307460760987	0.000551974121835855	0.0102792161934338	0.00879577432147569	GRIA1/ANKFN1/MORC1/NR2E1/RELN/PRKCG/KIAA0319/SCN11A/UMOD/LYPD1/NEUROD2/GABRA5/RAG1/SLC6A2/TAC1/PENK/HTR2C/DRD1/EPHB2/HTR1A/ADAM11/NTRK1/PIRT/CALCA/ASIC1/P2RX4/SCN9A/MAPK8IP2/SCN3A/ASIC4/PRKAR1B/NMUR2/AQP9/P2RX3/NR4A2/LPAR5/ADRA2A/BRINP1/TACR1/ADRB1/SLC1A1/GRPR/ATAT1/NPAS2	44
