transcript_id	intModel	gene_id	gene_symbol	bicor	abs_bicor	direction	correlation_method
HERVH_2p12d	HERVH-int	ENSG00000169436.16	COL22A1	0.916786650839475	0.916786650839475	positive	bicor
HERVK11D_11q14.3	HERVK11D-int	ENSG00000157680.15	DGKI	0.916786334542149	0.916786334542149	positive	bicor
HUERSP3_8p11.1b	HUERS-P3-int	ENSG00000157680.15	DGKI	0.91678611345252	0.91678611345252	positive	bicor
HERVL40_6q16.1b	HERVL40-int	ENSG00000176294.4	OR4N2	0.916785836378642	0.916785836378642	positive	bicor
HERVH_8q21.2b	HERVH-int	ENSG00000124721.17	DNAH8	0.916785749917707	0.916785749917707	positive	bicor
HERVL_6q12a	HERVL-int	ENSG00000172421.8	EFCAB3	0.916785055245259	0.916785055245259	positive	bicor
HERVS71_3q24	HERVS71-int	ENSG00000172752.14	COL6A5	0.916785003021068	0.916785003021068	positive	bicor
HERVH_4q26b	HERVH-int	ENSG00000157423.17	HYDIN	0.916779273694437	0.916779273694437	positive	bicor
HERVH_16p13.2c	HERVH-int	ENSG00000171435.13	KSR2	0.916778991206384	0.916778991206384	positive	bicor
HERVFRD_3p12.1	MER50-int	ENSG00000157423.17	HYDIN	0.916778261755908	0.916778261755908	positive	bicor
HERVL_8q23.3a	HERVL-int	ENSG00000163618.17	CADPS	0.916777563091609	0.916777563091609	positive	bicor
HERVK11D_2q31.1	HERVK11D-int	ENSG00000124721.17	DNAH8	0.916776652309862	0.916776652309862	positive	bicor
HERVH_6q22.1c	HERVH-int	ENSG00000173077.14	DEC1	0.916771960506518	0.916771960506518	positive	bicor
PRIMA4_5p14.1	PRIMA4-int	ENSG00000173239.13	LIPM	0.916771757462029	0.916771757462029	positive	bicor
ERVLB4_3q11.2a	ERVL-B4-int	ENSG00000184305.14	CCSER1	0.916770944705409	0.916770944705409	positive	bicor
HERVL_1p21.1f	HERVL-int	ENSG00000081479.12	LRP2	0.916769120660192	0.916769120660192	positive	bicor
HERVL_5p13.3a	HERVL-int	ENSG00000113327.15	GABRG2	0.916766732308513	0.916766732308513	positive	bicor
HERVIP10F_14q32.31	HERVIP10F-int	ENSG00000121904.17	CSMD2	0.916766473313498	0.916766473313498	positive	bicor
HERVL_7p21.3b	HERVL-int	ENSG00000157060.15	SHCBP1L	0.916765219022462	0.916765219022462	positive	bicor
HERVL74_7q21.11a	HERVL74-int	ENSG00000188991.3	SLC15A5	0.916764834162487	0.916764834162487	positive	bicor
MER4B_5q11.2	MER4B-int	ENSG00000081479.12	LRP2	0.916764499581845	0.916764499581845	positive	bicor
ERVLE_21q21.3c	ERVL-E-int	ENSG00000101746.15	NOL4	0.916764216196074	0.916764216196074	positive	bicor
MER4B_5p13.1d	MER4B-int	ENSG00000137948.18	BRDT	0.91676318044634	0.91676318044634	positive	bicor
HUERSP3_2q34	HUERS-P3-int	ENSG00000141431.10	ASXL3	0.916761065225454	0.916761065225454	positive	bicor
ERV316A3_6q12g	ERV3-16A3_I-int	ENSG00000113327.15	GABRG2	0.916760953697704	0.916760953697704	positive	bicor
HERVH_5q21.2a	HERVH-int	ENSG00000273079.5	GRIN2B	0.916760524308566	0.916760524308566	positive	bicor
ERVLB4_5p14.1d	ERVL-B4-int	ENSG00000090402.7	SI	0.916760492348558	0.916760492348558	positive	bicor
HERVH_4q28.2	HERVH-int	ENSG00000157423.17	HYDIN	0.916754182560642	0.916754182560642	positive	bicor
HERVH_1q31.1b	HERVH-int	ENSG00000152822.13	GRM1	0.916754130605553	0.916754130605553	positive	bicor
MER4B_1q43b	MER4B-int	ENSG00000148735.14	PLEKHS1	0.916754112502546	0.916754112502546	positive	bicor
ERVLE_12q21.1f	ERVL-E-int	ENSG00000110975.8	SYT10	0.91675320949816	0.91675320949816	positive	bicor
HUERSP3_4q32.2a	HUERS-P3-int	ENSG00000154975.13	CA10	0.916751851408343	0.916751851408343	positive	bicor
HERVH_8q24.22b	HERVH-int	ENSG00000273079.5	GRIN2B	0.916750363333764	0.916750363333764	positive	bicor
MER4B_18p11.32a	MER4B-int	ENSG00000001626.14	CFTR	0.916749651566306	0.916749651566306	positive	bicor
ERVLB4_2q12.1a	ERVL-B4-int	ENSG00000060140.8	STYK1	0.916749635223124	0.916749635223124	positive	bicor
HERVL_5p15.1a	HERVL-int	ENSG00000184156.16	KCNQ3	0.916748982359739	0.916748982359739	positive	bicor
HUERSP3_1p21.1	HUERS-P3-int	ENSG00000036828.15	CASR	0.916748505631684	0.916748505631684	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000137869.14	CYP19A1	0.916747662410175	0.916747662410175	positive	bicor
HERVH_5q11.2	HERVH-int	ENSG00000009765.14	IYD	0.91674734018034	0.91674734018034	positive	bicor
HUERSP3_10q25.1	HUERS-P3-int	ENSG00000171435.13	KSR2	0.916746270937262	0.916746270937262	positive	bicor
MER4B_7p11.2	MER4B-int	ENSG00000022355.16	GABRA1	0.916744977657961	0.916744977657961	positive	bicor
HERVL_6q26a	HERVL-int	ENSG00000144481.16	TRPM8	0.916742972513067	0.916742972513067	positive	bicor
HERVL_8q23.3b	HERVL-int	ENSG00000100433.15	KCNK10	0.916740998987243	0.916740998987243	positive	bicor
HERVH_1p21.1a	HERVH-int	ENSG00000152822.13	GRM1	0.916740052815042	0.916740052815042	positive	bicor
ERV316A3_1p21.1c	ERV3-16A3_I-int	ENSG00000183185.9	GABRR3	0.916738591946961	0.916738591946961	positive	bicor
ERV316A3_5p14.3d	ERV3-16A3_I-int	ENSG00000182333.14	LIPF	0.916737773964753	0.916737773964753	positive	bicor
HERVH_11q21e	HERVH-int	ENSG00000141431.10	ASXL3	0.916737608306188	0.916737608306188	positive	bicor
ERVLB4_3p24.1a	ERVL-B4-int	ENSG00000014257.15	ACPP	0.916736878926851	0.916736878926851	positive	bicor
MER4B_5p14.1b	MER4B-int	ENSG00000185008.17	ROBO2	0.916734867911756	0.916734867911756	positive	bicor
HERVH_4q32.3d	HERVH-int	ENSG00000110887.7	DAO	0.916732239830022	0.916732239830022	positive	bicor
ERV316A3_21q21.2f	ERV3-16A3_I-int	ENSG00000139144.9	PIK3C2G	0.916732080675244	0.916732080675244	positive	bicor
ERVLE_8q21.13d	ERVL-E-int	ENSG00000139734.17	DIAPH3	0.916729179363389	0.916729179363389	positive	bicor
HERVH_1p36.32a	HERVH-int	ENSG00000163618.17	CADPS	0.916728142168657	0.916728142168657	positive	bicor
MER4B_3p24.3	MER4B-int	ENSG00000197748.12	CFAP43	0.916727473446685	0.916727473446685	positive	bicor
ERVLE_11q22.1b	ERVL-E-int	ENSG00000164199.16	ADGRV1	0.916727002107905	0.916727002107905	positive	bicor
HERVL_17q24.3	HERVL-int	ENSG00000181355.20	OFCC1	0.91672495779512	0.91672495779512	positive	bicor
HERVH_11q24.2b	HERVH-int	ENSG00000050438.16	SLC4A8	0.916724410047285	0.916724410047285	positive	bicor
ERV316A3_10q21.1a	ERV3-16A3_I-int	ENSG00000173239.13	LIPM	0.916724249310758	0.916724249310758	positive	bicor
ERV316A3_11p12c	ERV3-16A3_I-int	ENSG00000273079.5	GRIN2B	0.916723568273731	0.916723568273731	positive	bicor
ERVLE_4q13.3e	ERVL-E-int	ENSG00000183775.10	KCTD16	0.916723160213682	0.916723160213682	positive	bicor
ERVLE_20p13a	ERVL-E-int	ENSG00000186472.19	PCLO	0.916721802105911	0.916721802105911	positive	bicor
HERVL40_10p12.31c	HERVL40-int	ENSG00000176049.15	JAKMIP2	0.916721140345843	0.916721140345843	positive	bicor
HERVL40_12q21.31	HERVL40-int	ENSG00000274391.4	TPTE	0.91671984558999	0.91671984558999	positive	bicor
HERVL_5p15.1a	HERVL-int	ENSG00000104237.7	RP1	0.916719308615529	0.916719308615529	positive	bicor
ERVLB4_5q13.2	ERVL-B4-int	ENSG00000169213.6	RAB3B	0.916719147180607	0.916719147180607	positive	bicor
HERVIP10F_7p21.3	HERVIP10F-int	ENSG00000158077.4	NLRP14	0.916718575276513	0.916718575276513	positive	bicor
HERVL_17q24.3	HERVL-int	ENSG00000104237.7	RP1	0.916718189787376	0.916718189787376	positive	bicor
HERVH_6q14.1b	HERVH-int	ENSG00000159398.15	CES5A	0.916717598653489	0.916717598653489	positive	bicor
ERVLE_5q31.3f	ERVL-E-int	ENSG00000124812.14	CRISP1	0.916715462645155	0.916715462645155	positive	bicor
HUERSP3_2q14.3	HUERS-P3-int	ENSG00000166828.2	SCNN1G	0.916714770390245	0.916714770390245	positive	bicor
HERVH_2p14a	HERVH-int	ENSG00000157423.17	HYDIN	0.916713341881945	0.916713341881945	positive	bicor
ERVLE_11q22.1b	ERVL-E-int	ENSG00000134343.12	ANO3	0.916712668249757	0.916712668249757	positive	bicor
HERVH_2q32.1a	HERVH-int	ENSG00000273079.5	GRIN2B	0.916712170310186	0.916712170310186	positive	bicor
ERVL_21q21.1c	ERVL-int	ENSG00000144278.14	GALNT13	0.916709099305568	0.916709099305568	positive	bicor
HERVFRD_3p12.1	MER50-int	ENSG00000153237.17	CCDC148	0.916708206109383	0.916708206109383	positive	bicor
HERVIP10F_12q24.21	HERVIP10F-int	ENSG00000121446.18	RGSL1	0.916705869949172	0.916705869949172	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000152822.13	GRM1	0.916704046330967	0.916704046330967	positive	bicor
ERVLE_13q21.2d	ERVL-E-int	ENSG00000176571.11	CNBD1	0.916703876351279	0.916703876351279	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000081138.13	CDH7	0.916702159954074	0.916702159954074	positive	bicor
HUERSP3_3q26.32	HUERS-P3-int	ENSG00000183206.17	POTEC	0.916700484110398	0.916700484110398	positive	bicor
HERVH_3q26.1e	HERVH-int	ENSG00000179869.14	ABCA13	0.916700100548447	0.916700100548447	positive	bicor
MER4B_18q22.1a	MER4B-int	ENSG00000164483.16	SAMD3	0.916699576006633	0.916699576006633	positive	bicor
HERVH_1p13.1a	HERVH-int	ENSG00000136750.11	GAD2	0.916694327186186	0.916694327186186	positive	bicor
HERVH_1q42.12b	HERVH-int	ENSG00000141837.19	CACNA1A	0.916693608666153	0.916693608666153	positive	bicor
ERVLB4_10q25.1a	ERVL-B4-int	ENSG00000182389.19	CACNB4	0.916692527077781	0.916692527077781	positive	bicor
HERVK11D_12q12	HERVK11D-int	ENSG00000112499.12	SLC22A2	0.916692153390772	0.916692153390772	positive	bicor
ERVLE_8q11.21c	ERVL-E-int	ENSG00000162374.16	ELAVL4	0.916689131993707	0.916689131993707	positive	bicor
ERV316A3_2p22.3f	ERV3-16A3_I-int	ENSG00000170044.8	ZPLD1	0.916688820114022	0.916688820114022	positive	bicor
HERVH_1p35.2	HERVH-int	ENSG00000170927.14	PKHD1	0.916688707380879	0.916688707380879	positive	bicor
HERVP71A_13q31.3	HERVP71A-int	ENSG00000144481.16	TRPM8	0.916687349508998	0.916687349508998	positive	bicor
HUERSP3_1p21.1	HUERS-P3-int	ENSG00000141431.10	ASXL3	0.916686500422853	0.916686500422853	positive	bicor
HERVH_14q24.3a	HERVH-int	ENSG00000169876.13	MUC17	0.916686355535987	0.916686355535987	positive	bicor
HERVH_3q27.3a	HERVH-int	ENSG00000181143.15	MUC16	0.916683832014692	0.916683832014692	positive	bicor
ERVLE_21q21.1g	ERVL-E-int	ENSG00000166069.13	TMCO5A	0.916682812544276	0.916682812544276	positive	bicor
HERVL_3q13.31	HERVL-int	ENSG00000124721.17	DNAH8	0.916682763298647	0.916682763298647	positive	bicor
ERVLB4_3q24b	ERVL-B4-int	ENSG00000139144.9	PIK3C2G	0.916680389148584	0.916680389148584	positive	bicor
HERVH_6q23.2b	HERVH-int	ENSG00000143297.18	FCRL5	0.916679506532301	0.916679506532301	positive	bicor
HERVKC4_10p11.1	HERVKC4-int	ENSG00000115919.14	KYNU	0.916678527846467	0.916678527846467	positive	bicor
PRIMA41_7q21.2	PRIMA41-int	ENSG00000168959.14	GRM5	0.916678368093069	0.916678368093069	positive	bicor
HERVH_11p12a	HERVH-int	ENSG00000121904.17	CSMD2	0.916676750976922	0.916676750976922	positive	bicor
ERVLE_8q21.13d	ERVL-E-int	ENSG00000257743.8	MGAM2	0.916676014687804	0.916676014687804	positive	bicor
PRIMA4_5p14.1	PRIMA4-int	ENSG00000001626.14	CFTR	0.916675529530102	0.916675529530102	positive	bicor
HERVL_5p13.3a	HERVL-int	ENSG00000148942.14	SLC5A12	0.916674572311792	0.916674572311792	positive	bicor
HERVL_12q21.1c	HERVL-int	ENSG00000009765.14	IYD	0.916673539720035	0.916673539720035	positive	bicor
HERVW_3q11.2	HERV17-int	ENSG00000113327.15	GABRG2	0.916672418318366	0.916672418318366	positive	bicor
HERVH_9q33.1b	HERVH-int	ENSG00000009765.14	IYD	0.916671587486529	0.916671587486529	positive	bicor
HERVL_1q25.1	HERVL-int	ENSG00000206557.5	TRIM71	0.916666638804064	0.916666638804064	positive	bicor
ERVLB4_4p12b	ERVL-B4-int	ENSG00000182389.19	CACNB4	0.916665287708056	0.916665287708056	positive	bicor
HERVH_4q28.3a	HERVH-int	ENSG00000157423.17	HYDIN	0.916664985394579	0.916664985394579	positive	bicor
HERVH_3q27.3a	HERVH-int	ENSG00000185313.6	SCN10A	0.916664418038125	0.916664418038125	positive	bicor
HERVL_1q31.1c	HERVL-int	ENSG00000118492.16	ADGB	0.916661382064549	0.916661382064549	positive	bicor
HERVH_7q31.1b	HERVH-int	ENSG00000157423.17	HYDIN	0.916661189369627	0.916661189369627	positive	bicor
HERVH_7q33a	HERVH-int	ENSG00000110887.7	DAO	0.916660598868745	0.916660598868745	positive	bicor
HERVIP10F_3p11.2	HERVIP10F-int	ENSG00000164935.6	DCSTAMP	0.916659979373749	0.916659979373749	positive	bicor
HERVH_2q14.1c	HERVH-int	ENSG00000081479.12	LRP2	0.916656268250282	0.916656268250282	positive	bicor
HERVFH19_12q24.23	HERVFH19-int	ENSG00000141946.1	ZIM3	0.916655955394095	0.916655955394095	positive	bicor
HERVH_2q36.1d	HERVH-int	ENSG00000136696.10	IL36B	0.916655861417871	0.916655861417871	positive	bicor
ERVLE_4p15.1d	ERVL-E-int	ENSG00000140015.19	KCNH5	0.916654551214885	0.916654551214885	positive	bicor
HERVIP10F_14q32.31	HERVIP10F-int	ENSG00000151490.13	PTPRO	0.916653875213873	0.916653875213873	positive	bicor
ERVLB4_12q21.32c	ERVL-B4-int	ENSG00000084453.16	SLCO1A2	0.916653733011579	0.916653733011579	positive	bicor
ERVLB4_8q12.3a	ERVL-B4-int	ENSG00000118492.16	ADGB	0.916653324326141	0.916653324326141	positive	bicor
HERVI_3p21.2	HERVI-int	ENSG00000115423.18	DNAH6	0.916652677913735	0.916652677913735	positive	bicor
HERVH_8q21.13c	HERVH-int	ENSG00000141946.1	ZIM3	0.916652463625646	0.916652463625646	positive	bicor
ERVLB4_4q28.3a	ERVL-B4-int	ENSG00000164627.17	KIF6	0.916651935565006	0.916651935565006	positive	bicor
HERVH_4q26b	HERVH-int	ENSG00000110887.7	DAO	0.916651718152402	0.916651718152402	positive	bicor
HERVH_1q42.2e	HERVH-int	ENSG00000144406.18	UNC80	0.916649012244188	0.916649012244188	positive	bicor
HERVFRD_3p12.1	MER50-int	ENSG00000185842.15	DNAH14	0.916644403869989	0.916644403869989	positive	bicor
HERVL_17q24.3	HERVL-int	ENSG00000134343.12	ANO3	0.916644233484063	0.916644233484063	positive	bicor
HERVH_13q32.2	HERVH-int	ENSG00000152822.13	GRM1	0.916643386918745	0.916643386918745	positive	bicor
HERVH_18q12.1b	HERVH-int	ENSG00000164265.8	SCGB3A2	0.916641705682089	0.916641705682089	positive	bicor
ERVLB4_18q22.3	ERVL-B4-int	ENSG00000050438.16	SLC4A8	0.916638371259658	0.916638371259658	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000155897.9	ADCY8	0.916637527781888	0.916637527781888	positive	bicor
HUERSP3_4q32.2a	HUERS-P3-int	ENSG00000170927.14	PKHD1	0.916636669981828	0.916636669981828	positive	bicor
HERV30_3q26.1	HERV30-int	ENSG00000112038.17	OPRM1	0.916636516493391	0.916636516493391	positive	bicor
ERV316A3_9q31.1c	ERV3-16A3_I-int	ENSG00000187323.11	DCC	0.916634005205567	0.916634005205567	positive	bicor
HERVH_5q15c	HERVH-int	ENSG00000186094.16	AGBL4	0.916631927730201	0.916631927730201	positive	bicor
ERVLE_20p13a	ERVL-E-int	ENSG00000141431.10	ASXL3	0.916631692621931	0.916631692621931	positive	bicor
HERVL_6q16.3b	HERVL-int	ENSG00000168594.15	ADAM29	0.916630546832696	0.916630546832696	positive	bicor
HERVK11D_6q22.31	HERVK11D-int	ENSG00000009765.14	IYD	0.916630409298679	0.916630409298679	positive	bicor
ERV316A3_9q31.1c	ERV3-16A3_I-int	ENSG00000150625.16	GPM6A	0.916629346358893	0.916629346358893	positive	bicor
ERVLB4_4q28.3a	ERVL-B4-int	ENSG00000110975.8	SYT10	0.916627150225671	0.916627150225671	positive	bicor
MER4B_4q13.2a	MER4B-int	ENSG00000121207.11	LRAT	0.916625658102092	0.916625658102092	positive	bicor
HERVH_2q32.1a	HERVH-int	ENSG00000007174.17	DNAH9	0.91662517677795	0.91662517677795	positive	bicor
MER4B_5p13.1d	MER4B-int	ENSG00000185842.15	DNAH14	0.916624896357407	0.916624896357407	positive	bicor
ERVLE_7q31.32d	ERVL-E-int	ENSG00000133105.7	RXFP2	0.916624249370851	0.916624249370851	positive	bicor
HERVH_10p12.1b	HERVH-int	ENSG00000157423.17	HYDIN	0.916623423233147	0.916623423233147	positive	bicor
HERVFRD_14q11.2	MER50-int	ENSG00000143297.18	FCRL5	0.916622756327415	0.916622756327415	positive	bicor
HERVL_7p11.2b	HERVL-int	ENSG00000074803.17	SLC12A1	0.916622619468827	0.916622619468827	positive	bicor
HERVL_18p11.21c	HERVL-int	ENSG00000182346.18	DAOA	0.916622411448381	0.916622411448381	positive	bicor
HERVS71_19p12c	HERVS71-int	ENSG00000118322.12	ATP10B	0.916620011904145	0.916620011904145	positive	bicor
ERV316A3_5q21.2d	ERV3-16A3_I-int	ENSG00000182389.19	CACNB4	0.916619972627026	0.916619972627026	positive	bicor
HERVL_4q28.3a	HERVL-int	ENSG00000136750.11	GAD2	0.916619197624657	0.916619197624657	positive	bicor
HERVH_8q13.3b	HERVH-int	ENSG00000157423.17	HYDIN	0.916616450692409	0.916616450692409	positive	bicor
HERVH_6q23.2b	HERVH-int	ENSG00000185565.11	LSAMP	0.916615389605637	0.916615389605637	positive	bicor
HERVL_1q31.1f	HERVL-int	ENSG00000066813.14	ACSM2B	0.91661312623677	0.91661312623677	positive	bicor
MER4B_3p24.3	MER4B-int	ENSG00000152208.12	GRID2	0.916612755409691	0.916612755409691	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000137812.19	KNL1	0.916610444900837	0.916610444900837	positive	bicor
HERVL_12q21.1a	HERVL-int	ENSG00000144406.18	UNC80	0.916608569650698	0.916608569650698	positive	bicor
HERVL_5q14.3h	HERVL-int	ENSG00000180777.13	ANKRD30B	0.916606621034539	0.916606621034539	positive	bicor
ERVLB4_3p12.3f	ERVL-B4-int	ENSG00000148704.12	VAX1	0.916605236619297	0.916605236619297	positive	bicor
MER4B_8q21.3c	MER4B-int	ENSG00000145451.12	GLRA3	0.916603102551526	0.916603102551526	positive	bicor
MER4B_18q22.1a	MER4B-int	ENSG00000119866.20	BCL11A	0.916602212837389	0.916602212837389	positive	bicor
HERVK11D_12q12	HERVK11D-int	ENSG00000175820.3	CCDC168	0.916601878822829	0.916601878822829	positive	bicor
ERVLE_21q22.13b	ERVL-E-int	ENSG00000164199.16	ADGRV1	0.916598987926551	0.916598987926551	positive	bicor
HERVH_16q21c	HERVH-int	ENSG00000171495.16	MROH2B	0.91659832241245	0.91659832241245	positive	bicor
HERVFRD_4q31.21	MER50-int	ENSG00000143297.18	FCRL5	0.916597018374175	0.916597018374175	positive	bicor
MER4B_3p24.3	MER4B-int	ENSG00000163554.12	SPTA1	0.916596241736103	0.916596241736103	positive	bicor
ERVLE_3p12.1b	ERVL-E-int	ENSG00000170044.8	ZPLD1	0.916594756710028	0.916594756710028	positive	bicor
MER4B_5p13.1d	MER4B-int	ENSG00000188596.10	CFAP54	0.916594420609704	0.916594420609704	positive	bicor
HERVH_12p13.31e	HERVH-int	ENSG00000081479.12	LRP2	0.91659366151965	0.91659366151965	positive	bicor
HERVP71A_2q32.3	HERVP71A-int	ENSG00000073734.8	ABCB11	0.916590703065923	0.916590703065923	positive	bicor
HERVH_1p35.1	HERVH-int	ENSG00000181143.15	MUC16	0.916590636690315	0.916590636690315	positive	bicor
ERVLB4_1p21.1b	ERVL-B4-int	ENSG00000168959.14	GRM5	0.916590443527717	0.916590443527717	positive	bicor
HERVH_9p24.2a	HERVH-int	ENSG00000141837.19	CACNA1A	0.916589692943717	0.916589692943717	positive	bicor
HERVL_8q23.3b	HERVL-int	ENSG00000157680.15	DGKI	0.916589253320818	0.916589253320818	positive	bicor
ERV316A3_3p12.2g	ERV3-16A3_I-int	ENSG00000139144.9	PIK3C2G	0.916587042909072	0.916587042909072	positive	bicor
HERVIP10F_7p21.3	HERVIP10F-int	ENSG00000106536.19	POU6F2	0.916586130449495	0.916586130449495	positive	bicor
HERVH_5q23.2a	HERVH-int	ENSG00000186094.16	AGBL4	0.916583871787656	0.916583871787656	positive	bicor
ERVLB4_8q23.3b	ERVL-B4-int	ENSG00000175497.16	DPP10	0.916581375970921	0.916581375970921	positive	bicor
HERVL_11q14.1a	HERVL-int	ENSG00000009765.14	IYD	0.916580853330654	0.916580853330654	positive	bicor
HERVH_8q12.3	HERVH-int	ENSG00000179869.14	ABCA13	0.916580011149832	0.916580011149832	positive	bicor
HERV3_19q13.42a	HERV3-int	ENSG00000147724.11	FAM135B	0.916578371772645	0.916578371772645	positive	bicor
ERVL_8q23.2a	ERVL-int	ENSG00000257743.8	MGAM2	0.916576038340137	0.916576038340137	positive	bicor
HERVIP10F_20p13	HERVIP10F-int	ENSG00000113327.15	GABRG2	0.916573043032826	0.916573043032826	positive	bicor
HERVH_3q26.1j	HERVH-int	ENSG00000009765.14	IYD	0.916571737501822	0.916571737501822	positive	bicor
ERVLB4_1q23.1a	ERVL-B4-int	ENSG00000168594.15	ADAM29	0.916570649960852	0.916570649960852	positive	bicor
HERVL_12q21.31h	HERVL-int	ENSG00000163618.17	CADPS	0.916569217334529	0.916569217334529	positive	bicor
HERVP71A_2q32.3	HERVP71A-int	ENSG00000198765.11	SYCP1	0.916567697306156	0.916567697306156	positive	bicor
HERVH_15q11.2	HERVH-int	ENSG00000169436.16	COL22A1	0.916567131700677	0.916567131700677	positive	bicor
HERV9_12q22a	HERV9-int	ENSG00000181143.15	MUC16	0.916564555515094	0.916564555515094	positive	bicor
ERVLB4_18q22.3	ERVL-B4-int	ENSG00000184156.16	KCNQ3	0.916563790980709	0.916563790980709	positive	bicor
HERVL_1q31.1c	HERVL-int	ENSG00000186472.19	PCLO	0.916562470993513	0.916562470993513	positive	bicor
ERVLB4_1p21.1b	ERVL-B4-int	ENSG00000204694.10	OR11A1	0.916562427985992	0.916562427985992	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000039139.9	DNAH5	0.916559540838309	0.916559540838309	positive	bicor
ERVLB4_6q27d	ERVL-B4-int	ENSG00000106536.19	POU6F2	0.916559348398226	0.916559348398226	positive	bicor
HERVH_14q21.2b	HERVH-int	ENSG00000170049.9	KCNAB3	0.916558803380845	0.916558803380845	positive	bicor
HERVL_6q26a	HERVL-int	ENSG00000168594.15	ADAM29	0.916556397771936	0.916556397771936	positive	bicor
HERVH_10q23.31d	HERVH-int	ENSG00000141837.19	CACNA1A	0.916556013547137	0.916556013547137	positive	bicor
HERVL74_1q42.2	HERVL74-int	ENSG00000150625.16	GPM6A	0.916555953466858	0.916555953466858	positive	bicor
HERVH_3q26.33c	HERVH-int	ENSG00000132297.11	HHLA1	0.916552839312036	0.916552839312036	positive	bicor
HERVH_8q21.2b	HERVH-int	ENSG00000081479.12	LRP2	0.916551632169907	0.916551632169907	positive	bicor
ERVLB4_4p15.31b	ERVL-B4-int	ENSG00000004846.16	ABCB5	0.916548944222429	0.916548944222429	positive	bicor
HERVIP10F_7q21.11	HERVIP10F-int	ENSG00000174469.19	CNTNAP2	0.916547175119981	0.916547175119981	positive	bicor
MER4B_3p24.3	MER4B-int	ENSG00000173157.16	ADAMTS20	0.916546976828475	0.916546976828475	positive	bicor
HERVH_4p15.1a	HERVH-int	ENSG00000138311.15	ZNF365	0.916546165567922	0.916546165567922	positive	bicor
ERV316A3_6q12g	ERV3-16A3_I-int	ENSG00000244588.5	RAD21L1	0.91654022194936	0.91654022194936	positive	bicor
HERVL40_6q15	HERVL40-int	ENSG00000257743.8	MGAM2	0.916540184689624	0.916540184689624	positive	bicor
HERVH_6q22.1a	HERVH-int	ENSG00000181143.15	MUC16	0.916539790548296	0.916539790548296	positive	bicor
HERVL_12q21.1a	HERVL-int	ENSG00000148513.17	ANKRD30A	0.916539781970463	0.916539781970463	positive	bicor
HERVFRD_8q12.1f	MER50-int	ENSG00000007174.17	DNAH9	0.916539346432109	0.916539346432109	positive	bicor
HERVIP10F_5p12c	HERVIP10F-int	ENSG00000066813.14	ACSM2B	0.91653722109414	0.91653722109414	positive	bicor
MER4B_7p11.2	MER4B-int	ENSG00000157060.15	SHCBP1L	0.916536653752598	0.916536653752598	positive	bicor
HERVH_5q23.1a	HERVH-int	ENSG00000130477.15	UNC13A	0.916535740917995	0.916535740917995	positive	bicor
HERVIP10F_3p26.1	HERVIP10F-int	ENSG00000183454.16	GRIN2A	0.916533224007156	0.916533224007156	positive	bicor
ERVLB4_3q24b	ERVL-B4-int	ENSG00000145863.10	GABRA6	0.916531883195705	0.916531883195705	positive	bicor
HERVK11_19p11a	HERVK11-int	ENSG00000187123.14	LYPD6	0.916531436672169	0.916531436672169	positive	bicor
HERVH_1p31.3d	HERVH-int	ENSG00000050438.16	SLC4A8	0.916530896757785	0.916530896757785	positive	bicor
HERVH_6q11.1a	HERVH-int	ENSG00000073734.8	ABCB11	0.916530801261601	0.916530801261601	positive	bicor
MER4B_18q22.1a	MER4B-int	ENSG00000140015.19	KCNH5	0.916530537978848	0.916530537978848	positive	bicor
HERVH_9q22.2	HERVH-int	ENSG00000007174.17	DNAH9	0.916530332373014	0.916530332373014	positive	bicor
ERVLE_7q31.32e	ERVL-E-int	ENSG00000118492.16	ADGB	0.916523417372693	0.916523417372693	positive	bicor
HERVH_1p31.1h	HERVH-int	ENSG00000181143.15	MUC16	0.916519934767257	0.916519934767257	positive	bicor
HERVH_2q36.1c	HERVH-int	ENSG00000273079.5	GRIN2B	0.916519385589902	0.916519385589902	positive	bicor
HERVL40_13q31.1b	HERVL40-int	ENSG00000168594.15	ADAM29	0.916518088191343	0.916518088191343	positive	bicor
HERVL_6q26a	HERVL-int	ENSG00000118997.13	DNAH7	0.916516106464639	0.916516106464639	positive	bicor
ERV316A3_10q21.1a	ERV3-16A3_I-int	ENSG00000139151.14	PLCZ1	0.916515658474077	0.916515658474077	positive	bicor
ERV316A3_18q22.1k	ERV3-16A3_I-int	ENSG00000110975.8	SYT10	0.916515448140036	0.916515448140036	positive	bicor
ERVLB4_13q31.2g	ERVL-B4-int	ENSG00000139144.9	PIK3C2G	0.9165153105951	0.9165153105951	positive	bicor
HERVH_3q27.3c	HERVH-int	ENSG00000143297.18	FCRL5	0.916513093588822	0.916513093588822	positive	bicor
HERVH_17q25.1a	HERVH-int	ENSG00000166069.13	TMCO5A	0.916512755383094	0.916512755383094	positive	bicor
HERVK11D_11p12	HERVK11D-int	ENSG00000197748.12	CFAP43	0.916509615722323	0.916509615722323	positive	bicor
