"gene","module"
"ENSG00000070540.13","grey"
"ENSG00000288916.1","blue"
"ENSG00000189334.9","skyblue"
"ENSG00000186479.5","turquoise"
"ENSG00000224295.3","grey"
"ENSG00000172403.11","red"
"ENSG00000272927.1","grey"
"ENSG00000248356.1","grey"
"ENSG00000136738.15","brown"
"ENSG00000251450.2","midnightblue"
"ENSG00000272465.1","grey"
"ENSG00000153363.14","blue"
"ENSG00000260788.7","turquoise"
"ENSG00000161055.4","grey"
"ENSG00000254166.3","grey"
"ENSG00000066294.15","cyan"
"ENSG00000169194.10","grey"
"ENSG00000253661.3","yellow"
"ENSG00000254298.1","grey"
"ENSG00000261026.1","turquoise"
"ENSG00000226853.4","blue"
"ENSG00000133063.16","black"
"ENSG00000177453.7","orange"
"ENSG00000077984.6","pink"
"ENSG00000170801.10","grey"
"ENSG00000161609.10","darkorange"
"ENSG00000228665.2","grey"
"ENSG00000101144.13","darkgreen"
"ENSG00000123388.4","darkgrey"
"ENSG00000092758.18","darkgreen"
"ENSG00000271018.1","grey"
"ENSG00000241351.3","paleturquoise"
"ENSG00000117595.12","turquoise"
"ENSG00000105668.7","royalblue"
"ENSG00000213462.5","grey"
"ENSG00000173068.18","grey"
"ENSG00000111057.11","turquoise"
"ENSG00000111674.9","turquoise"
"ENSG00000108840.16","blue"
"ENSG00000179751.7","white"
"ENSG00000253133.2","grey"
"ENSG00000110245.12","white"
"ENSG00000289280.1","grey"
"ENSG00000173267.14","turquoise"
"ENSG00000100109.17","brown"
"ENSG00000178715.8","magenta"
"ENSG00000057704.13","violet"
"ENSG00000280152.1","grey"
"ENSG00000110955.9","yellow"
"ENSG00000185904.12","pink"
"ENSG00000244953.1","pink"
"ENSG00000142002.18","brown"
"ENSG00000117280.13","red"
"ENSG00000288075.1","grey"
"ENSG00000174007.9","red"
"ENSG00000177410.13","black"
"ENSG00000162409.12","blue"
"ENSG00000217733.2","grey"
"ENSG00000102287.19","turquoise"
"ENSG00000273117.1","purple"
"ENSG00000166348.20","grey"
"ENSG00000184428.13","violet"
"ENSG00000160888.7","lightcyan"
"ENSG00000197815.4","blue"
"ENSG00000073598.6","grey"
"ENSG00000169155.10","brown"
"ENSG00000163565.20","pink"
"ENSG00000223842.1","grey"
"ENSG00000252699.1","pink"
"ENSG00000173166.18","grey60"
"ENSG00000187266.14","black"
"ENSG00000235568.7","cyan"
"ENSG00000289136.1","grey"
"ENSG00000259458.1","grey"
"ENSG00000233084.2","grey"
"ENSG00000134812.8","white"
"ENSG00000240280.7","grey"
"ENSG00000250421.5","grey"
"ENSG00000260790.1","salmon"
"ENSG00000136811.17","brown"
"ENSG00000261829.1","red"
"ENSG00000237975.7","turquoise"
"ENSG00000270629.7","green"
"ENSG00000186687.16","yellow"
"ENSG00000161911.12","grey"
"ENSG00000163909.8","turquoise"
"ENSG00000186603.7","purple"
"ENSG00000137310.12","turquoise"
"ENSG00000122735.16","brown"
"ENSG00000225948.2","darkred"
"ENSG00000160161.9","darkgrey"
"ENSG00000234664.1","greenyellow"
"ENSG00000249222.1","grey"
"ENSG00000279573.1","midnightblue"
"ENSG00000243904.1","magenta"
"ENSG00000267060.7","blue"
"ENSG00000073849.16","red"
"ENSG00000110693.19","grey"
"ENSG00000241769.7","blue"
"ENSG00000162882.15","turquoise"
"ENSG00000240184.7","turquoise"
"ENSG00000231991.4","magenta"
"ENSG00000249736.1","brown"
"ENSG00000228630.5","turquoise"
"ENSG00000273353.1","grey"
"ENSG00000177694.16","blue"
"ENSG00000160396.9","greenyellow"
"ENSG00000184937.16","grey"
"ENSG00000165323.16","turquoise"
"ENSG00000214650.3","turquoise"
"ENSG00000280276.1","turquoise"
"ENSG00000268157.1","grey"
"ENSG00000150527.18","yellow"
"ENSG00000196576.16","turquoise"
"ENSG00000285108.1","blue"
"ENSG00000249421.2","blue"
"ENSG00000179965.12","red"
"ENSG00000250195.1","grey"
"ENSG00000222162.1","grey"
"ENSG00000105088.9","turquoise"
"ENSG00000126709.16","turquoise"
"ENSG00000232233.1","grey"
"ENSG00000166432.16","blue"
"ENSG00000228061.7","grey"
"ENSG00000240823.3","grey"
"ENSG00000151917.18","darkgrey"
"ENSG00000077264.16","turquoise"
"ENSG00000172594.13","orange"
"ENSG00000140092.15","turquoise"
"ENSG00000221990.5","purple"
"ENSG00000279672.2","lightgreen"
"ENSG00000100284.22","red"
"ENSG00000286563.1","blue"
"ENSG00000124731.13","pink"
"ENSG00000162997.15","purple"
"ENSG00000021826.18","blue"
"ENSG00000167619.13","grey"
"ENSG00000189157.14","blue"
"ENSG00000124019.10","green"
"ENSG00000156234.8","grey"
"ENSG00000079462.8","yellow"
"ENSG00000278472.1","grey"
"ENSG00000204147.11","grey"
"ENSG00000266993.3","brown"
"ENSG00000263531.1","grey"
"ENSG00000105738.11","orange"
"ENSG00000108671.11","brown"
"ENSG00000186832.9","skyblue"
"ENSG00000227073.1","grey"
"ENSG00000106031.9","yellow"
"ENSG00000253852.1","blue"
"ENSG00000197084.6","royalblue"
"ENSG00000229688.8","grey"
"ENSG00000289412.1","turquoise"
"ENSG00000170549.4","grey"
"ENSG00000286449.1","grey"
"ENSG00000227630.4","grey"
"ENSG00000231579.3","grey"
"ENSG00000282057.1","blue"
"ENSG00000058866.15","grey"
"ENSG00000235098.9","turquoise"
"ENSG00000168234.13","green"
"ENSG00000180008.9","brown"
"ENSG00000162706.13","turquoise"
"ENSG00000101850.13","grey"
"ENSG00000132938.22","grey"
"ENSG00000131477.11","turquoise"
"ENSG00000241506.1","magenta"
"ENSG00000185479.6","skyblue"
"ENSG00000269934.3","grey"
"ENSG00000273382.1","purple"
"ENSG00000185792.10","grey"
"ENSG00000126259.20","magenta"
"ENSG00000182606.17","blue"
"ENSG00000280054.1","greenyellow"
"ENSG00000186160.5","grey60"
"ENSG00000186265.10","salmon"
"ENSG00000219608.3","grey"
"ENSG00000232434.3","blue"
"ENSG00000145945.7","blue"
"ENSG00000259134.7","turquoise"
"ENSG00000250746.1","magenta"
"ENSG00000163618.18","lightyellow"
"ENSG00000239344.1","magenta"
"ENSG00000091536.20","greenyellow"
"ENSG00000276768.1","grey"
"ENSG00000254226.6","salmon"
"ENSG00000130589.16","turquoise"
"ENSG00000196449.4","brown"
"ENSG00000225419.1","grey"
"ENSG00000251400.1","grey"
"ENSG00000204934.10","grey"
"ENSG00000157570.12","grey"
"ENSG00000169562.13","darkgreen"
"ENSG00000152234.16","yellow"
"ENSG00000175315.3","royalblue"
"ENSG00000189077.11","red"
"ENSG00000272034.1","black"
"ENSG00000100360.15","blue"
"ENSG00000203910.9","grey"
"ENSG00000135314.13","blue"
"ENSG00000228288.8","yellow"
"ENSG00000151014.6","orange"
"ENSG00000128917.8","turquoise"
"ENSG00000140525.19","green"
"ENSG00000258888.1","blue"
"ENSG00000162591.16","turquoise"
"ENSG00000205869.2","blue"
"ENSG00000102359.9","green"
"ENSG00000130707.18","grey"
"ENSG00000279067.1","grey"
"ENSG00000229666.2","purple"
"ENSG00000287405.1","grey"
"ENSG00000151834.16","turquoise"
"ENSG00000075275.18","turquoise"
"ENSG00000238246.1","salmon"
"ENSG00000248283.2","grey"
"ENSG00000136478.9","grey60"
"ENSG00000225043.1","midnightblue"
"ENSG00000225511.7","turquoise"
"ENSG00000266274.2","cyan"
"ENSG00000248724.6","grey"
"ENSG00000261054.1","grey"
"ENSG00000138400.13","blue"
"ENSG00000105997.23","orange"
"ENSG00000166796.12","grey"
"ENSG00000133026.14","turquoise"
"ENSG00000104321.11","grey"
"ENSG00000158122.12","brown"
"ENSG00000149295.14","grey"
"ENSG00000182791.5","grey"
"ENSG00000180530.11","brown"
"ENSG00000272168.9","turquoise"
"ENSG00000136153.20","blue"
"ENSG00000272744.1","red"
"ENSG00000234782.3","magenta"
"ENSG00000272502.1","turquoise"
"ENSG00000227258.7","red"
"ENSG00000185885.17","pink"
"ENSG00000269600.2","grey"
"ENSG00000213842.2","grey"
"ENSG00000288880.1","blue"
"ENSG00000281128.2","grey"
"ENSG00000154553.16","blue"
"ENSG00000272510.1","yellow"
"ENSG00000163344.6","yellow"
"ENSG00000151360.10","darkgreen"
"ENSG00000164404.9","blue"
"ENSG00000260318.1","grey"
"ENSG00000157654.19","turquoise"
"ENSG00000254013.1","magenta"
"ENSG00000236494.3","grey"
"ENSG00000286154.1","grey60"
"ENSG00000267541.1","magenta"
"ENSG00000248597.2","grey"
"ENSG00000230830.1","turquoise"
"ENSG00000180929.6","grey60"
"ENSG00000271029.1","grey"
"ENSG00000168135.4","lightyellow"
"ENSG00000196600.13","grey"
"ENSG00000186487.21","lightcyan"
"ENSG00000136783.10","blue"
"ENSG00000116857.17","yellow"
"ENSG00000183077.16","lightcyan"
"ENSG00000255310.2","darkgrey"
"ENSG00000176928.7","tan"
"ENSG00000133067.18","turquoise"
"ENSG00000286717.1","grey"
"ENSG00000171680.23","turquoise"
"ENSG00000213368.3","grey"
"ENSG00000110887.8","grey"
"ENSG00000224848.3","blue"
"ENSG00000229116.3","turquoise"
"ENSG00000131747.15","saddlebrown"
"ENSG00000257545.5","grey"
"ENSG00000272674.4","turquoise"
"ENSG00000226472.8","steelblue"
"ENSG00000104921.15","turquoise"
"ENSG00000137752.24","lightcyan"
"ENSG00000221886.4","blue"
"ENSG00000249237.5","grey"
"ENSG00000224621.1","grey"
"ENSG00000130561.17","grey"
"ENSG00000078053.17","green"
"ENSG00000285936.1","grey"
"ENSG00000233038.6","grey"
"ENSG00000257616.1","magenta"
"ENSG00000167900.12","blue"
"ENSG00000286181.1","grey"
"ENSG00000203867.8","yellow"
"ENSG00000135905.20","turquoise"
"ENSG00000277999.1","grey"
"ENSG00000106526.11","red"
"ENSG00000286000.1","turquoise"
"ENSG00000178585.15","yellow"
"ENSG00000163116.10","grey"
"ENSG00000131149.19","brown"
"ENSG00000228293.1","grey"
"ENSG00000232177.1","magenta"
"ENSG00000236146.2","turquoise"
"ENSG00000263120.1","turquoise"
"ENSG00000261349.1","grey"
"ENSG00000260947.1","grey"
"ENSG00000229022.1","magenta"
"ENSG00000273033.2","grey"
"ENSG00000269161.1","grey"
"ENSG00000119333.12","red"
"ENSG00000185862.7","cyan"
"ENSG00000211648.2","paleturquoise"
"ENSG00000254691.1","grey"
"ENSG00000179455.10","grey"
"ENSG00000214646.8","purple"
"ENSG00000224061.1","blue"
"ENSG00000264067.1","pink"
"ENSG00000145864.14","turquoise"
"ENSG00000288999.1","purple"
"ENSG00000005249.13","green"
"ENSG00000168685.15","cyan"
"ENSG00000197496.6","turquoise"
"ENSG00000011426.11","saddlebrown"
"ENSG00000077150.20","pink"
"ENSG00000006576.16","yellow"
"ENSG00000286547.1","blue"
"ENSG00000185267.10","blue"
"ENSG00000267346.1","grey"
"ENSG00000182446.14","brown"
"ENSG00000198555.7","grey"
"ENSG00000116711.10","turquoise"
"ENSG00000104763.20","blue"
"ENSG00000128886.12","red"
"ENSG00000267302.5","yellow"
"ENSG00000232677.10","turquoise"
"ENSG00000147174.12","darkred"
"ENSG00000168461.13","green"
"ENSG00000160439.16","blue"
"ENSG00000156026.15","blue"
"ENSG00000135447.17","yellow"
"ENSG00000278212.3","grey"
"ENSG00000112299.8","cyan"
"ENSG00000275325.4","grey"
"ENSG00000261141.1","grey"
"ENSG00000286207.1","pink"
"ENSG00000235731.3","grey"
"ENSG00000119698.12","steelblue"
"ENSG00000087299.12","yellow"
"ENSG00000185420.19","blue"
"ENSG00000146648.20","green"
"ENSG00000001617.12","turquoise"
"ENSG00000197479.7","turquoise"
"ENSG00000116701.15","cyan"
"ENSG00000224079.1","grey"
"ENSG00000171408.14","blue"
"ENSG00000021300.14","yellow"
"ENSG00000125538.12","lightcyan"
"ENSG00000235175.1","grey"
"ENSG00000170903.12","grey60"
"ENSG00000134757.5","skyblue"
"ENSG00000165186.12","turquoise"
"ENSG00000061676.15","brown"
"ENSG00000153802.12","skyblue"
"ENSG00000271425.9","brown"
"ENSG00000229083.1","magenta"
"ENSG00000228314.1","darkgreen"
"ENSG00000183604.15","brown"
"ENSG00000257954.1","grey"
"ENSG00000233760.3","turquoise"
"ENSG00000157060.16","darkorange"
"ENSG00000289555.1","purple"
"ENSG00000154822.18","yellow"
"ENSG00000117305.15","blue"
"ENSG00000160877.6","brown"
"ENSG00000170633.17","yellow"
"ENSG00000167995.17","black"
"ENSG00000214026.11","grey"
"ENSG00000160703.16","yellow"
"ENSG00000172819.17","turquoise"
"ENSG00000100906.11","brown"
"ENSG00000119138.5","brown"
"ENSG00000136383.7","tan"
"ENSG00000163421.9","pink"
"ENSG00000236508.1","yellow"
"ENSG00000244116.3","paleturquoise"
"ENSG00000255775.1","grey"
"ENSG00000168273.8","yellow"
"ENSG00000149489.9","violet"
"ENSG00000236581.9","pink"
"ENSG00000287974.1","grey"
"ENSG00000210184.1","grey"
"ENSG00000205085.13","salmon"
"ENSG00000267758.1","pink"
"ENSG00000279881.1","green"
"ENSG00000270048.1","grey"
"ENSG00000168779.21","turquoise"
"ENSG00000168490.14","turquoise"
"ENSG00000198156.10","greenyellow"
"ENSG00000287245.1","turquoise"
"ENSG00000020633.19","darkturquoise"
"ENSG00000230537.2","salmon"
"ENSG00000234130.2","grey"
"ENSG00000281769.1","grey"
"ENSG00000100994.12","grey60"
"ENSG00000143443.10","red"
"ENSG00000260352.1","purple"
"ENSG00000105227.16","darkgreen"
"ENSG00000082438.18","turquoise"
"ENSG00000215861.7","yellow"
"ENSG00000183049.14","turquoise"
"ENSG00000180964.17","turquoise"
"ENSG00000129028.9","blue"
"ENSG00000256897.1","grey"
"ENSG00000177105.10","brown"
"ENSG00000185056.10","grey"
"ENSG00000231607.14","blue"
"ENSG00000223416.3","magenta"
"ENSG00000168309.18","green"
"ENSG00000230630.5","turquoise"
"ENSG00000228506.3","purple"
"ENSG00000188158.17","turquoise"
"ENSG00000054598.9","turquoise"
"ENSG00000257829.1","greenyellow"
"ENSG00000250138.4","cyan"
"ENSG00000203730.3","greenyellow"
"ENSG00000178078.12","turquoise"
"ENSG00000267091.1","greenyellow"
"ENSG00000253595.6","grey"
"ENSG00000198597.9","blue"
"ENSG00000169994.20","blue"
"ENSG00000287134.1","midnightblue"
"ENSG00000268858.2","purple"
"ENSG00000270392.2","darkred"
"ENSG00000289428.1","blue"
"ENSG00000223804.5","grey"
"ENSG00000275964.1","purple"
"ENSG00000287277.1","grey"
"ENSG00000234450.1","grey"
"ENSG00000286710.1","lightcyan"
"ENSG00000185736.16","grey"
"ENSG00000138670.19","pink"
"ENSG00000095585.17","turquoise"
"ENSG00000204866.9","royalblue"
"ENSG00000224790.3","brown"
"ENSG00000197406.7","green"
"ENSG00000237181.1","blue"
"ENSG00000288079.1","turquoise"
"ENSG00000287092.1","grey"
"ENSG00000198821.11","darkturquoise"
"ENSG00000179922.6","blue"
"ENSG00000135870.12","brown"
"ENSG00000180035.13","brown"
"ENSG00000233476.3","magenta"
"ENSG00000266908.2","grey"
"ENSG00000267534.4","turquoise"
"ENSG00000077585.14","green"
"ENSG00000127952.17","grey"
"ENSG00000066827.16","tan"
"ENSG00000104765.16","black"
"ENSG00000176358.16","darkgrey"
"ENSG00000010278.15","orange"
"ENSG00000174721.10","purple"
"ENSG00000189030.10","grey"
"ENSG00000105974.13","green"
"ENSG00000283041.1","magenta"
"ENSG00000174206.13","brown"
"ENSG00000183072.10","grey"
"ENSG00000197106.7","turquoise"
"ENSG00000173621.9","grey"
"ENSG00000214955.5","tan"
"ENSG00000126391.14","black"
"ENSG00000100095.19","turquoise"
"ENSG00000133316.16","brown"
"ENSG00000231903.1","grey"
"ENSG00000105472.14","turquoise"
"ENSG00000155749.13","darkred"
"ENSG00000124587.14","grey"
"ENSG00000271991.2","grey"
"ENSG00000275965.1","greenyellow"
"ENSG00000259182.5","grey"
"ENSG00000289235.1","purple"
"ENSG00000279017.1","grey"
"ENSG00000273702.1","purple"
"ENSG00000184344.4","grey"
"ENSG00000235558.3","grey"
"ENSG00000264044.1","grey"
"ENSG00000287234.1","grey"
"ENSG00000196396.10","brown"
"ENSG00000126012.13","brown"
"ENSG00000197451.12","brown"
"ENSG00000179152.20","blue"
"ENSG00000274659.3","blue"
"ENSG00000251623.2","grey"
"ENSG00000138772.13","yellow"
"ENSG00000229853.1","grey"
"ENSG00000243414.6","grey"
"ENSG00000220785.8","turquoise"
"ENSG00000261570.2","grey"
"ENSG00000266680.1","purple"
"ENSG00000220937.3","grey"
"ENSG00000166478.10","brown"
"ENSG00000217078.1","grey"
"ENSG00000226091.7","grey"
"ENSG00000104369.5","orange"
"ENSG00000178409.14","brown"
"ENSG00000105220.17","blue"
"ENSG00000255717.8","black"
"ENSG00000137941.17","grey"
"ENSG00000091513.16","lightyellow"
"ENSG00000183019.8","black"
"ENSG00000141449.16","blue"
"ENSG00000233304.7","red"
"ENSG00000107338.10","lightcyan"
"ENSG00000166250.12","turquoise"
"ENSG00000092096.19","turquoise"
"ENSG00000109101.8","royalblue"
"ENSG00000230561.6","blue"
"ENSG00000164076.17","lightyellow"
"ENSG00000087076.9","green"
"ENSG00000176171.12","brown"
"ENSG00000142082.15","yellow"
"ENSG00000244486.9","turquoise"
"ENSG00000076716.9","blue"
"ENSG00000227765.4","grey"
"ENSG00000263017.1","grey"
"ENSG00000267174.6","grey"
"ENSG00000173457.11","red"
"ENSG00000230769.1","grey"
"ENSG00000089169.15","lightyellow"
"ENSG00000213312.3","grey"
"ENSG00000183960.9","blue"
"ENSG00000126950.8","turquoise"
"ENSG00000134058.12","brown"
"ENSG00000235619.1","midnightblue"
"ENSG00000170703.16","brown"
"ENSG00000267260.3","grey"
"ENSG00000107105.15","turquoise"
"ENSG00000231345.3","grey"
"ENSG00000159197.4","grey"
"ENSG00000235962.5","magenta"
"ENSG00000170214.5","darkgrey"
"ENSG00000152049.7","grey"
"ENSG00000088926.14","yellow"
"ENSG00000172059.11","grey"
"ENSG00000231845.3","grey"
"ENSG00000120899.18","turquoise"
"ENSG00000184497.13","pink"
"ENSG00000204577.12","pink"
"ENSG00000278492.1","grey"
"ENSG00000188163.8","darkorange"
"ENSG00000176771.18","turquoise"
"ENSG00000283654.3","grey"
"ENSG00000048740.19","brown"
"ENSG00000287723.1","grey"
"ENSG00000099958.15","brown"
"ENSG00000256723.1","grey"
"ENSG00000167641.11","turquoise"
"ENSG00000143842.15","black"
"ENSG00000139354.11","turquoise"
"ENSG00000134323.12","turquoise"
"ENSG00000214297.3","magenta"
"ENSG00000233614.6","grey"
"ENSG00000165929.13","green"
"ENSG00000258424.1","blue"
"ENSG00000175003.15","grey"
"ENSG00000288928.1","blue"
"ENSG00000103202.13","yellow"
"ENSG00000233922.4","grey"
"ENSG00000267123.7","darkgrey"
"ENSG00000260660.4","grey"
"ENSG00000244485.1","magenta"
"ENSG00000130066.17","black"
"ENSG00000187608.10","turquoise"
"ENSG00000219992.2","grey"
"ENSG00000215910.8","darkorange"
"ENSG00000287935.1","purple"
"ENSG00000233968.8","turquoise"
"ENSG00000153832.12","purple"
"ENSG00000010379.16","salmon"
"ENSG00000233016.8","black"
"ENSG00000244041.7","grey"
"ENSG00000125378.16","turquoise"
"ENSG00000239254.1","grey"
"ENSG00000135069.14","turquoise"
"ENSG00000236816.3","grey"
"ENSG00000253695.2","grey"
"ENSG00000177990.12","turquoise"
"ENSG00000250731.1","yellow"
"ENSG00000157445.15","yellow"
"ENSG00000100304.13","brown"
"ENSG00000205746.9","grey"
"ENSG00000137642.13","turquoise"
"ENSG00000125652.8","yellow"
"ENSG00000197170.10","brown"
"ENSG00000289102.1","yellow"
"ENSG00000214855.10","grey"
"ENSG00000260077.1","grey"
"ENSG00000261559.1","grey"
"ENSG00000285879.1","midnightblue"
"ENSG00000213750.4","magenta"
"ENSG00000165490.13","grey"
"ENSG00000145506.14","lightcyan"
"ENSG00000198517.10","black"
"ENSG00000134516.19","cyan"
"ENSG00000066583.12","blue"
"ENSG00000257831.1","turquoise"
"ENSG00000154027.19","turquoise"
"ENSG00000034239.11","turquoise"
"ENSG00000185437.15","yellow"
"ENSG00000154814.14","yellow"
"ENSG00000117461.15","black"
"ENSG00000197355.11","turquoise"
"ENSG00000126561.18","brown"
"ENSG00000205885.8","black"
"ENSG00000104325.7","yellow"
"ENSG00000172115.9","yellow"
"ENSG00000266976.3","grey"
"ENSG00000110723.12","grey"
"ENSG00000164684.13","blue"
"ENSG00000179057.14","turquoise"
"ENSG00000260389.1","grey"
"ENSG00000235706.9","blue"
"ENSG00000218175.2","magenta"
"ENSG00000139146.14","pink"
"ENSG00000228623.7","blue"
"ENSG00000274536.8","cyan"
"ENSG00000120337.10","grey"
"ENSG00000134460.18","cyan"
"ENSG00000137098.14","blue"
"ENSG00000235374.2","purple"
"ENSG00000203875.13","grey"
"ENSG00000273487.1","grey"
"ENSG00000141519.15","green"
"ENSG00000111664.11","turquoise"
"ENSG00000135604.10","pink"
"ENSG00000118777.12","turquoise"
"ENSG00000115884.11","royalblue"
"ENSG00000116237.16","violet"
"ENSG00000186919.13","grey"
"ENSG00000189013.15","grey"
"ENSG00000266876.1","grey"
"ENSG00000268278.1","yellow"
"ENSG00000073670.14","turquoise"
"ENSG00000261011.1","turquoise"
"ENSG00000185880.13","blue"
"ENSG00000025708.14","turquoise"
"ENSG00000143845.15","green"
"ENSG00000110876.10","cyan"
"ENSG00000116406.20","black"
"ENSG00000226970.2","grey"
"ENSG00000288927.1","brown"
"ENSG00000228817.4","brown"
"ENSG00000261787.2","grey"
"ENSG00000129993.15","blue"
"ENSG00000270049.4","blue"
"ENSG00000113600.11","white"
"ENSG00000279254.1","greenyellow"
"ENSG00000171431.4","white"
"ENSG00000215244.4","blue"
"ENSG00000196659.10","grey"
"ENSG00000264924.1","darkred"
"ENSG00000215883.11","blue"
"ENSG00000281183.1","blue"
"ENSG00000286659.1","yellow"
"ENSG00000125246.16","yellow"
"ENSG00000203942.5","grey"
"ENSG00000180914.11","turquoise"
"ENSG00000225868.7","grey"
"ENSG00000127124.16","lightcyan"
"ENSG00000270412.1","blue"
"ENSG00000123342.16","green"
"ENSG00000132570.15","yellow"
"ENSG00000047597.7","yellow"
"ENSG00000160051.12","grey"
"ENSG00000229241.1","grey"
"ENSG00000205710.4","darkgreen"
"ENSG00000105409.19","lightyellow"
"ENSG00000230239.1","grey"
"ENSG00000259048.1","turquoise"
"ENSG00000270343.1","red"
"ENSG00000204682.8","turquoise"
"ENSG00000240540.2","grey"
"ENSG00000278611.3","turquoise"
"ENSG00000163629.13","turquoise"
"ENSG00000270021.1","purple"
"ENSG00000266992.1","grey"
"ENSG00000165661.17","brown"
"ENSG00000261600.1","grey"
"ENSG00000233351.1","grey"
"ENSG00000288857.1","grey"
"ENSG00000254396.1","grey"
"ENSG00000236296.8","blue"
"ENSG00000043591.6","grey"
"ENSG00000213394.3","magenta"
"ENSG00000146151.14","turquoise"
"ENSG00000139083.11","lightcyan"
"ENSG00000156299.14","green"
"ENSG00000287462.1","black"
"ENSG00000256720.1","grey"
"ENSG00000101000.6","green"
"ENSG00000271980.1","grey"
"ENSG00000115607.10","black"
